,id,created_at,verified,username,text,location,listed_count,follower_count,retweet_count
0,1226976007749591040,2020-02-10 21:07:31,False,Mamba_Insider,"b'RT @Mamba_Insider: ""As basketball players, we\'re really supposed to shut up and dribble, but I\'m glad we did a little bit more than that.""\xe2\x80\xa6'","Los Angeles, CA",203,55637,2715
1,1226976006470279173,2020-02-10 21:07:30,False,veronn296,"b'RT @abscbnsports: \xe2\x80\x9cIn the words of Kobe Bryant, \xe2\x80\x98Mamba out.\xe2\x80\x99\n\nBut in the words of us, \xe2\x80\x98Not forgotten.\xe2\x80\x99\n\nLive on, brother.\xe2\x80\x9d\n\n\xf0\x9f\x8e\xa5: @Lakers\n\nhtt\xe2\x80\xa6'",slovakia,157,9988,1585
2,1226975998270414849,2020-02-10 21:07:28,False,BoaAndre89,b'RT @OakProfessorone: @BoaAndre89 pensieri? Quando penso a Kobe penso a te',"Cesenatico, Emilia Romagna",3,890,1
3,1226975998253715457,2020-02-10 21:07:28,False,mncube,"b'@rain4estwhitaka There\'s more 2 story n his biography ""Showboat: The life of Kobe Bryant""\nhttps://t.co/0KMOl8DIwy'",,7,247,0
4,1226975998031335424,2020-02-10 21:07:28,False,ChrisHs22,"b""RT @EHernandezTV: Vanessa Bryant posted this on her Instagram account. We as fans mourn Kobe, but as his wife and Gianna's mother I continu\xe2\x80\xa6""",LA,42,1673,1
5,1226975995544121344,2020-02-10 21:07:28,False,christyceci2,"b'RT @espn: Four years ago today, Kobe gifted LeBron his game shoes that he signed following his last game in Cleveland.\n\n(via @cavs) https:/\xe2\x80\xa6'",Panamá,8,198,785
6,1226975986937475073,2020-02-10 21:07:26,False,LakerFacts,b'I feel like I\xe2\x80\x99m slowly coming to terms with Kobe and Gigi\xe2\x80\x99s death and then when I see how hurt their loved ones are\xe2\x80\xa6 https://t.co/wGwdxA5XLX',Los Angeles,398,41645,0
7,1226975985637249024,2020-02-10 21:07:25,False,krembishayLife,"b'RT @PerezHilton: Vanessa Bryant speaks out on losing Kobe and Gianna: ""My brain refuses to accept that both Kobe and Gigi are gone."" https:\xe2\x80\xa6'",,1,13,5
8,1226975979165405186,2020-02-10 21:07:24,False,smw232002,"b'RT @BleacherReport: ""This award is dedicated to Kobe Bryant. May we all have a second act as great as his was.""\n\nMatthew Cherry honored Kob\xe2\x80\xa6'",,3,64,3697
9,1226975977194041346,2020-02-10 21:07:23,False,sandybeach2u,"b'RT @6abc: In the heartbreaking post, Vanessa said mourning the loss of the Lakers legend and young basketball star is a ""nightmare."" https:\xe2\x80\xa6'","ÜT: 42.185332,-97.499237",8,137,3
10,1226975970340560896,2020-02-10 21:07:22,False,obeyer10,"b'RT @espn: Four years ago today, Kobe gifted LeBron his game shoes that he signed following his last game in Cleveland.\n\n(via @cavs) https:/\xe2\x80\xa6'","Hillsborough, NJ",9,288,786
11,1226975969791094784,2020-02-10 21:07:21,False,ReynaHarveyB,b'My biggest take away over the past few weeks is just like this gentleman said #Kobe has brought so many of us toget\xe2\x80\xa6 https://t.co/5jDYQEpGmY',"Bakersfield, CA",10,874,0
12,1226975963805818885,2020-02-10 21:07:20,False,PingTheAwesome,"b'RT @yank1tig: Screw you @SnoopDogg.\nIf it was your daughter, would it matter how long ago it happened? #speaktruth #ibelieveher #IStandWith\xe2\x80\xa6'",United States,1,87,3
13,1226975963671605249,2020-02-10 21:07:20,False,maarkodiaz,b'RT @THR: Spike Lee pays tribute to Kobe Bryant with his #Oscars red carpet look https://t.co/BYOjau0Mir https://t.co/PQ1xxI1kzY',,0,31,2227
14,1226975957426360320,2020-02-10 21:07:19,False,JoshIsAGrizzly,b'RT @tysonbeckdesign: Spent my week taking down this official Kobe Bryant artwork I made from 102 stores and ads illegally selling it. \xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xe2\x80\xa6',"Tulare, CA",5,397,1648
15,1226975953450098689,2020-02-10 21:07:18,False,Kautionkustoms,b'RT @ComplexStyle: Spike Lee honors his friend Kobe Bryant at the #Oscars \xf0\x9f\x92\x9c\xf0\x9f\x92\x9b https://t.co/s2LCnUADDz',"Paterson, NJ",0,43,628
16,1226975950728048640,2020-02-10 21:07:17,False,fionajudd1,"b'RT @PerezHilton: Vanessa Bryant speaks out on losing Kobe and Gianna: ""My brain refuses to accept that both Kobe and Gigi are gone."" https:\xe2\x80\xa6'",wellingborough,1,55,5
17,1226975950585368579,2020-02-10 21:07:17,False,SAV_AgE6,"b'RT @BleacherReport: 2 years ago, Kobe won the Oscar for his short film ""Dear Basketball\xe2\x80\x9d\n\nA legendary second act \xf0\x9f\x92\x9c\xf0\x9f\x92\x9b https://t.co/Gq9GrAfwrn'","Houston, TX",7,897,9811
18,1226975950363144193,2020-02-10 21:07:17,False,armandoochoa192,b'RT @DwyaneWade: \xe2\x80\x9c Haters are a good problem to have. Nobody hates the good ones. They hate the great ones\xe2\x80\x9d. ~Kobe',"Richmond, CA",1,371,56878
19,1226975942167363587,2020-02-10 21:07:15,False,garciakevin809,"b'RT @Complex: Vanessa Bryant mourns Kobe and Gianna: ""My brain refuses to accept that both Kobe and Gigi are gone \xe2\x80\x94 I\'m so mad.""\n\nSending lo\xe2\x80\xa6'","Santa Monica, CA",4,211,100
20,1226975938711343104,2020-02-10 21:07:14,False,myownperson44,"b'RT @espn: Four years ago today, Kobe gifted LeBron his game shoes that he signed following his last game in Cleveland.\n\n(via @cavs) https:/\xe2\x80\xa6'",kansas city,1,151,785
21,1226975937092313089,2020-02-10 21:07:14,False,jumpmanjb_23,"b'RT @theScore: OTD four years ago, Kobe gave Bron his game worn shoes that he signed following his final game in Cleveland. \xf0\x9f\x92\x9c\n\n(\xf0\x9f\x8e\xa5: @cavs) ht\xe2\x80\xa6'","Huntsville, AL",2,847,26
22,1226975935011917824,2020-02-10 21:07:13,False,ANSTYLEdotCOM,b'I\xe2\x80\x99m so happy my mutuals got sense and didn\xe2\x80\x99t participate in the Gayle and Oprah slander. Do I think Gayle should co\xe2\x80\xa6 https://t.co/XID4UzeMOp',"Miami, FL",70,1570,0
23,1226975933854371849,2020-02-10 21:07:13,False,MacenaValle,b'RT @BleacherReport: Kobe was honored at the Oscars tonight \xf0\x9f\x99\x8f https://t.co/9hX2KgmGVV',,0,489,9382
24,1226975929953550337,2020-02-10 21:07:12,False,DCurry27,b'RT @TylerIAm: I cannot believe Kobe Bryant is dead',"Pullman, WA",7,324,2472
25,1226975928112340992,2020-02-10 21:07:12,False,realBenjiirby,b'@giacoknox @DiamondandSilk @K_JeanPierre @Morning_Joe @morningmika @JoeNBC @MSNBC .@SnoopDogg was wrong 4 calling\xe2\x80\xa6 https://t.co/4DOhYC03Tc',"Bronx, NY",22,7215,0
26,1226975926669520898,2020-02-10 21:07:11,False,ITSDANKSINATRA,b'RT @YanisCapalot: #IStandWithSnoop for addressing a woman who defended a white rapist yet bashed kobe for something he never did 2 weeks AF\xe2\x80\xa6',"Seattle, WA",10,361,271
27,1226975925960630272,2020-02-10 21:07:11,False,samsburner1,"b""This has been the most toxic media coverage of any of my teams in recent memory, perhaps more so than last season's\xe2\x80\xa6 https://t.co/8uZLiza9Qe""",,0,14,0
28,1226975924224131074,2020-02-10 21:07:11,False,SNAPCHARLOTTE,"b'RT @TheCrossover: Four years ago, Kobe signed his game-worn kicks for LeBron in honor of his last game played in Cleveland \xf0\x9f\x92\x9b\n\n(via @cavs)\nh\xe2\x80\xa6'","Charlotte, NC",51,1507,19
29,1226975922982719492,2020-02-10 21:07:10,False,daveria03,"b'RT @espn: Four years ago today, Kobe gifted LeBron his game shoes that he signed following his last game in Cleveland.\n\n(via @cavs) https:/\xe2\x80\xa6'",The Bay Area,0,78,786
30,1226975922546499584,2020-02-10 21:07:10,False,_jesssuussss,"b'RT @espn: Four years ago today, Kobe gifted LeBron his game shoes that he signed following his last game in Cleveland.\n\n(via @cavs) https:/\xe2\x80\xa6'","Fresno, CA",1,636,786
31,1226975920612876289,2020-02-10 21:07:10,False,Jloc2424,b'RT @timelesssports_: (2001) Kobe and Iverson jawing at each other during the Finals.\n\nUndeniable passion. \xe2\x99\xbe https://t.co/FzDM41OycM',"Atlanta, GA ",0,112,1224
32,1226975918452809728,2020-02-10 21:07:09,False,jcbugarin10,"b'RT @espn: Four years ago today, Kobe gifted LeBron his game shoes that he signed following his last game in Cleveland.\n\n(via @cavs) https:/\xe2\x80\xa6'",,7,473,786
33,1226975918402473986,2020-02-10 21:07:09,False,flyguyyamir,"b'RT @SportsCenter: Eight years ago today, Jeremy Lin put on a show at MSG vs. Kobe and the Lakers. https://t.co/bZPtfxOL2P'",Basketball Court,3,1148,3311
34,1226975913319059459,2020-02-10 21:07:08,False,melia_cole,b'RT @IamKrisLondon: This picture inspires me so much. Miss you Kobe \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x96\xa4 https://t.co/4S0DB8kdfs',,0,130,160
35,1226975913071534081,2020-02-10 21:07:08,False,AiyuneF,b'RT @Cristiano: So sad to hear the heartbreaking news of the deaths of Kobe and his daughter Gianna. Kobe was a true legend and inspiration\xe2\x80\xa6',"Coimbra, Portugal",0,150,110154
36,1226975912664674306,2020-02-10 21:07:08,False,SpeedyD_94,b'RT @timelesssports_: (2001) Kobe and Iverson jawing at each other during the Finals.\n\nUndeniable passion. \xe2\x99\xbe https://t.co/FzDM41OycM',The Mitten,13,231,1224
37,1226975912576659465,2020-02-10 21:07:08,False,PingTheAwesome,b'RT @Nia_Davenport1: @AndrewGreene864 @CoryBooker @GayleKing Kobe has never been for black women. So why should she go out of her to defend\xe2\x80\xa6',United States,1,87,2
38,1226975911544807424,2020-02-10 21:07:08,False,HP3ThaDon,b'RT @TylerIAm: I cannot believe Kobe Bryant is dead',,1,316,2472
39,1226975908311031816,2020-02-10 21:07:07,False,rouut,b'WNBA legend Lisa Leslie says Kobe Bryant\xe2\x80\x99s legacy \xe2\x80\x98not complicated\xe2\x80\x99 by rape allegations https://t.co/9ydSgTLzec https://t.co/4BS92FpzrK',Internet,7,1118,0
40,1226975903042940928,2020-02-10 21:07:06,False,zatch_bella,b'RT @TiffiePop85: Kobe didn\xe2\x80\x99t invest in or care about black Women so to see black Women Rottweiler for him is pretty sad. Let the non black\xe2\x80\xa6',,9,1594,1
41,1226975899339411458,2020-02-10 21:07:05,False,vjrsamuels,b'@BlazerBoy88 @just_shayla87 @Ballislife @SportsCenter No one AT ALL was saying Lin was an all star or hall of famer\xe2\x80\xa6 https://t.co/IcQ2FC5gJT',"40.6826° N, 73.9754° W",6,3547,0
42,1226975892657799173,2020-02-10 21:07:03,False,i_Abdhool,b'RT @LegionHoops: These Kobe &amp; Gianna murals are beautiful. Wow. https://t.co/Bt8joYgebZ',The guy next door......,8,2851,4395
43,1226975890116169731,2020-02-10 21:07:02,False,hindisoul,"b'RT @BleacherReport: 2 years ago, Kobe won the Oscar for his short film ""Dear Basketball\xe2\x80\x9d\n\nA legendary second act \xf0\x9f\x92\x9c\xf0\x9f\x92\x9b https://t.co/Gq9GrAfwrn'","Carson, CA",42,288,9811
44,1226975888887156736,2020-02-10 21:07:02,False,s_pacedout,"b'RT @espn: Four years ago today, Kobe gifted LeBron his game shoes that he signed following his last game in Cleveland.\n\n(via @cavs) https:/\xe2\x80\xa6'",,1,67,785
45,1226975888560054273,2020-02-10 21:07:02,False,kobecco328,b'\xe7\xa5\x9e\xe6\x88\xb8\xe6\x96\xb0\xe8\x81\x9eNEXT\xef\xbd\x9c\xe7\xa4\xbe\xe8\xaa\xac\xef\xbd\x9c\xe5\x8e\x9f\xe7\x99\xba\xe5\x87\xa6\xe7\x90\x86\xe6\xb0\xb4\xe6\x94\xbe\xe5\x87\xba\xef\xbc\x8f\xe5\x9c\xb0\xe5\x85\x83\xe3\x81\xae\xe7\x90\x86\xe8\xa7\xa3\xe3\x81\xaf\xe5\xbe\x97\xe3\x82\x89\xe3\x82\x8c\xe3\x82\x8b\xe3\x81\x8b https://t.co/10ldI3kscF @kobeshinbun\xe3\x81\x95\xe3\x82\x93\xe3\x81\x8b\xe3\x82\x89',大阪,9,1470,0
46,1226975888065093633,2020-02-10 21:07:02,False,HahaJacque,"b'RT @ESPNNBA: On this day in 2002, Kobe returned to his hometown of Philly for the All-Star Game and took the MVP award with him. https://t.\xe2\x80\xa6'",Sega Saturn,3,461,1371
47,1226975886525767681,2020-02-10 21:07:02,False,jacobsvicki4,"b'RT @zengreenyoda: Kobe Bryant never raped that lying woman.... https://t.co/qjytthfZ10\n\nKobe Bryant like Michael Jordan &amp; Muhammad Ali, is\xe2\x80\xa6'",Washington Pennsylvania,1,304,3
48,1226975879101865984,2020-02-10 21:07:00,False,ThatPanthersGuy,"b'RT @SportsCenter: Eight years ago today, Jeremy Lin put on a show at MSG vs. Kobe and the Lakers. https://t.co/bZPtfxOL2P'",,10,1011,3311
49,1226975878560854018,2020-02-10 21:07:00,False,hermitgod,b'No funny ever since Kobe died yelling \xe2\x80\x9cKobe\xe2\x80\x9d ain\xe2\x80\x99t been working ....I\xe2\x80\x99m like 0-50 with the trash can',im right here,8,471,0
50,1226975878338490369,2020-02-10 21:07:00,False,mason_knapp,"b'RT @Samsonyte_: In honor of it being my birthday/Kobe Year, I\xe2\x80\x99ve decided to challenge myself...\n\nHere\xe2\x80\x99s a freestyle. \n\nI can go bar for bar\xe2\x80\xa6'",,1,696,2
51,1226975873720602625,2020-02-10 21:06:59,False,G0ldie_Mack,b'RT @CristalBarzz: Kobe had one accuser and he was acquitted. Charlie Rose had 27 accusers and #GayleKing stood by him. Make it make sense.\xe2\x80\xa6',Capitol of NJ,15,503,615
52,1226975873540202496,2020-02-10 21:06:59,False,hindisoul,"b""RT @BleacherReport: Spike Lee's Oscars outfit is a tribute to Kobe \xf0\x9f\x92\x9c\xf0\x9f\x92\x9b https://t.co/ONeOPftw70""","Carson, CA",42,288,11366
53,1226975871443054592,2020-02-10 21:06:58,False,AJMirandaDiaz,"b'RT @TheCrossover: Four years ago, Kobe signed his game-worn kicks for LeBron in honor of his last game played in Cleveland \xf0\x9f\x92\x9b\n\n(via @cavs)\nh\xe2\x80\xa6'","Quebradillas,PR",12,641,19
54,1226975869643739137,2020-02-10 21:06:58,False,Jalia_M,b'It\xe2\x80\x99s crazy my homegirl just called me about them Kobe\xe2\x80\x99s I was about to order you about 2/3 weeks too late frenn \xf0\x9f\x98\x82\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',"Biloxi, MS",0,1028,0
55,1226975866326069250,2020-02-10 21:06:57,False,Bra_Kobe,b'\xf0\x9f\x91\x80 https://t.co/TUc6W9Y8cm',"Accra, Ghana",9,1239,0
56,1226975865914957824,2020-02-10 21:06:57,False,DeportesEND,b'Vanessa Bryant publica desgarrador mensaje sobre c\xc3\xb3mo procesa la muerte de Kobe y su hija Gianna https://t.co/16zJn6JdZb',,60,9455,0
57,1226975864321200128,2020-02-10 21:06:56,False,THEEJoeMess,b'@timelesssports_ This the year they were handed the championship? Kings beat them in that series.  C web got shafte\xe2\x80\xa6 https://t.co/CmC4Myqho3',"New Jersey, USA",1,204,0
58,1226975862026915840,2020-02-10 21:06:56,False,BedoreScott,"b'RT @cavs: February 10, 2016.\n\nKobe Bryant gifts @KingJames his game-worn shoes following his final game played in Cleveland.\n\n#MambaForever\xe2\x80\xa6'","Joliet, IL",25,637,1253
59,1226975861276106753,2020-02-10 21:06:56,False,brokelesnar__,"b'RT @espn: Four years ago today, Kobe gifted LeBron his game shoes that he signed following his last game in Cleveland.\n\n(via @cavs) https:/\xe2\x80\xa6'","Ontario, Canada",4,390,785
60,1226975861213138944,2020-02-10 21:06:56,False,RenganOfCourse,b'@leo_Kobe_ @FPVSAjlan @Zaqqoboy https://t.co/OWE1F25EfM',,0,219,0
61,1226975859837456385,2020-02-10 21:06:55,False,yungcze,"b'RT @espn: Four years ago today, Kobe gifted LeBron his game shoes that he signed following his last game in Cleveland.\n\n(via @cavs) https:/\xe2\x80\xa6'",Currently:Between FL & Bahamas,3,696,785
62,1226975859149594626,2020-02-10 21:06:55,False,ba11islife24,b'RT @Smitgotem_: I don\xe2\x80\x99t think I will ever get over the pain of Kobe passing away. Ever.',In a gym near you ,5,125,6
63,1226975858994434054,2020-02-10 21:06:55,False,ismabuj,b'Me toc\xc3\xb3: Trae Young\n\nMe gusta?: Sin m\xc3\xa1s (su peinado me encanta eso s\xc3\xad)\n\nEs parte de mi dream team : No\n\nHace cuanto\xe2\x80\xa6 https://t.co/ynnu9KeemN',Madrid/Retuerta Del Bullaque,7,335,0
64,1226975854644867073,2020-02-10 21:06:54,False,TrueKingAwesome,"b""RT @BleacherReport: Spike Lee's Oscars outfit is a tribute to Kobe \xf0\x9f\x92\x9c\xf0\x9f\x92\x9b https://t.co/ONeOPftw70""",,0,48,11366
65,1226975852933582852,2020-02-10 21:06:54,False,Big_Jayy2014,"b'RT @espn: Four years ago today, Kobe gifted LeBron his game shoes that he signed following his last game in Cleveland.\n\n(via @cavs) https:/\xe2\x80\xa6'",2️⃣5️⃣2️⃣,5,2386,785
66,1226975851394355200,2020-02-10 21:06:53,False,narutokun2607,"b'RT @espn: Four years ago today, Kobe gifted LeBron his game shoes that he signed following his last game in Cleveland.\n\n(via @cavs) https:/\xe2\x80\xa6'",Niort,0,1,785
67,1226975851176177664,2020-02-10 21:06:53,False,UrScootrBro,"b""@DeeSportsTalk The media is using kobe's death to fuel whatever narrative and ratings they want right now and it's pretty disturbing.""",Anywhere Cold,27,929,0
68,1226975849531965440,2020-02-10 21:06:53,False,Bejtman,b'RT @timelesssports_: (2001) Kobe and Iverson jawing at each other during the Finals.\n\nUndeniable passion. \xe2\x99\xbe https://t.co/FzDM41OycM',Antarctica,14,4260,1224
69,1226975846277242890,2020-02-10 21:06:52,False,ssajaner,b'Every time i see a pic of Gigi &amp; Kobe my stomach drops a little. Makes me miss my daddy too.',"Memphis, TN",11,1548,0
70,1226975842112327680,2020-02-10 21:06:51,False,JPHouston_,"b'RT @espn: In 2018, Kobe Bryant won Best Animated Short Film at the #Oscars https://t.co/SVPuERf2LA'",houston mf texas hoe,1,869,5322
71,1226975841663508483,2020-02-10 21:06:51,True,ElNuevoDia,b'Vanessa Bryant publica desgarrador mensaje sobre c\xc3\xb3mo procesa la muerte de Kobe y su hija Gianna https://t.co/Zdh5Abhaod',Puerto Rico,2563,667432,0
72,1226975841042804736,2020-02-10 21:06:51,False,theyodude,b'@ChadHal502 Nobody knows the truth but Kobe and the Woman who accused him.',"San Diego, CA",1,43,0
73,1226975839063072768,2020-02-10 21:06:50,False,ay_ohkaay,"b'RT @Complex: Vanessa Bryant mourns Kobe and Gianna: ""My brain refuses to accept that both Kobe and Gigi are gone \xe2\x80\x94 I\'m so mad.""\n\nSending lo\xe2\x80\xa6'","New Orleans, LA",13,582,100
74,1226975834277400578,2020-02-10 21:06:49,False,MySkinIsMySin1,"b'Here\xe2\x80\x99s a show for you\xe2\x80\xa6 R.I.P. KOBE....MIXED PEOPLE,  BEST DISS SONG AND MORE episode of My Skin Is My Sin\nhttps://t.co/6ys7GqNViF'",,30,756,0
75,1226975833694314496,2020-02-10 21:06:49,False,badtroysarg,b'RT @ESPNLosAngeles: Let the #Oscars tribute for Kobe Bryant be our #MondayMotivation (via @ABC) https://t.co/lgJY2uex8y',,0,45,4
76,1226975832780017668,2020-02-10 21:06:49,False,anthony81673688,b'RT @LakersReporter: About That Dunk ... here\xe2\x80\x99s a look behind the scenes about the @KingJames dunk that mirrored Kobe\xe2\x80\x99s in 2001. \n\nDid LeBro\xe2\x80\xa6',,0,0,94
77,1226975831978844160,2020-02-10 21:06:49,False,Pharoic_,b'RT @timelesssports_: (2001) Kobe and Iverson jawing at each other during the Finals.\n\nUndeniable passion. \xe2\x99\xbe https://t.co/FzDM41OycM',,3,122,1224
78,1226975831572074502,2020-02-10 21:06:49,False,Cavazo8Cristian,b'RT @Mamba_Insider: Kobe had some monster blocks in his career \xf0\x9f\x91\x80\xf0\x9f\x92\xaf https://t.co/qJcEsc4QpD',"Waco, TX",0,59,244
79,1226975830980677633,2020-02-10 21:06:48,False,realBenjiirby,"b'.@SnoopDogg was wrong 4 calling @GayleKing a ""b*tch.""\n\nHowever it is quite curious that the Oprah &amp; Gayle #metoo br\xe2\x80\xa6 https://t.co/KdZ8EbLpbg'","Bronx, NY",22,7215,0
80,1226975830196314114,2020-02-10 21:06:48,False,Buccketss,"b'RT @espn: Four years ago today, Kobe gifted LeBron his game shoes that he signed following his last game in Cleveland.\n\n(via @cavs) https:/\xe2\x80\xa6'",dm(v),7,1562,785
81,1226975829399416834,2020-02-10 21:06:48,False,LavenderLives,b'@Shorty56167141 @TribbleIndustr1 @HB04920973 @wtwtwcwwg1 @Sab84284114 @ThomasFines @Jacquel53991286\xe2\x80\xa6 https://t.co/tfA5HioC0z',Earth,22,6188,0
82,1226975828426272769,2020-02-10 21:06:48,False,tissshak,b'i love seeing all these murals of kobe &amp; gigi \xf0\x9f\xa5\xba',916|831,0,336,0
83,1226975820415148035,2020-02-10 21:06:46,False,jacobsvicki4,"b'RT @Complex: Vanessa Bryant mourns Kobe and Gianna: ""My brain refuses to accept that both Kobe and Gigi are gone \xe2\x80\x94 I\'m so mad.""\n\nSending lo\xe2\x80\xa6'",Washington Pennsylvania,1,304,100
84,1226975819404382208,2020-02-10 21:06:46,False,gcaesar24,"b'RT @espn: Four years ago today, Kobe gifted LeBron his game shoes that he signed following his last game in Cleveland.\n\n(via @cavs) https:/\xe2\x80\xa6'","Los Angeles, CA",78,656,785
85,1226975818355744768,2020-02-10 21:06:45,False,FlaKimble,b'My 10 yr old went in the closet and found a pair of Kobe shoes we saved for him and decided to personalize them. I\xe2\x80\xa6 https://t.co/EyHKk3FZHc',,0,46,0
86,1226975818192125957,2020-02-10 21:06:45,False,playoffcarti,b'RT @timelesssports_: (2001) Kobe and Iverson jawing at each other during the Finals.\n\nUndeniable passion. \xe2\x99\xbe https://t.co/FzDM41OycM',"moshpit, arizona",3,1126,1224
87,1226975816099209221,2020-02-10 21:06:45,False,JohnnyNBA,"b'When i was growing up Linkin Park was my favorite band, their singer committed suicide in 2017. \n\nWhen i was growin\xe2\x80\xa6 https://t.co/vkNBfsV7IJ'",,327,6504,0
88,1226975814975131648,2020-02-10 21:06:45,False,Sabii________,b'RT @LakersReporter: About That Dunk ... here\xe2\x80\x99s a look behind the scenes about the @KingJames dunk that mirrored Kobe\xe2\x80\x99s in 2001. \n\nDid LeBro\xe2\x80\xa6',,0,118,94
89,1226975813632954370,2020-02-10 21:06:44,False,dgceltics9,b'RT @DeeSportsTalk: Rachel Nichols first asked Dame if he felt bad about beating LA on Kobe night and is now putting it out there that LeBro\xe2\x80\xa6',TD Garden,8,748,124
90,1226975808863993863,2020-02-10 21:06:43,False,Victory___Lap,"b'RT @BleacherReport: 2 years ago, Kobe won the Oscar for his short film ""Dear Basketball\xe2\x80\x9d\n\nA legendary second act \xf0\x9f\x92\x9c\xf0\x9f\x92\x9b https://t.co/Gq9GrAfwrn'","Lafayette, LA",2,483,9811
91,1226975807463186439,2020-02-10 21:06:43,False,f44reggie,b'@lewoysmithjr Now imagine Iverson and Garnett on the same team...true!   I guess Kobe and Shaq did it with less? B',"Lincoln, NE",0,83,0
92,1226975805705773057,2020-02-10 21:06:42,False,CesarCaffroni,"b'RT @Mamba_Insider: ""As basketball players, we\'re really supposed to shut up and dribble, but I\'m glad we did a little bit more than that.""\xe2\x80\xa6'",,5,591,2715
93,1226975804837507080,2020-02-10 21:06:42,False,HoneaBadger7,"b'RT @TheCrossover: Four years ago, Kobe signed his game-worn kicks for LeBron in honor of his last game played in Cleveland \xf0\x9f\x92\x9b\n\n(via @cavs)\nh\xe2\x80\xa6'",USA,2,361,19
94,1226975802157346824,2020-02-10 21:06:41,False,HeadBandBron23,b'Anyone else struggling with the loss of Kobe ? \xf0\x9f\x98\xa2 Stare at the white dots on his nose for 10 seconds and blink at yo\xe2\x80\xa6 https://t.co/bbqARpbxnU',"Tiffin, OH",3,1675,0
95,1226975801754685448,2020-02-10 21:06:41,False,CTurnerWR,"b'RT @SportsCenter: 17 years ago today, Kobe and Jordan were trash talking at the 2003 NBA All-Star game. https://t.co/ZAaAaQKS9t'",Bmore | LA | Orlando | H-Town,6,320,7040
96,1226975801372966914,2020-02-10 21:06:41,False,majid_shakur,b'RT @tysonbeckdesign: Spent my week taking down this official Kobe Bryant artwork I made from 102 stores and ads illegally selling it. \xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xe2\x80\xa6',,0,44,1648
97,1226975796071407617,2020-02-10 21:06:40,False,evelyynn99_,b'RT @DwyaneWade: \xe2\x80\x9c Haters are a good problem to have. Nobody hates the good ones. They hate the great ones\xe2\x80\x9d. ~Kobe',707,0,263,56878
98,1226975794104324097,2020-02-10 21:06:40,False,dannny32,"b'RT @LakeShowFamily: This mural right here is a master piece. \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x90\x8d\n\nRIP Kobe, RIP GiGI.\n\n\xf0\x9f\x93\xbd:@kobemurals https://t.co/NE26E4aVoD'","Santa Fe Springs, CA",14,371,651
99,1226975793437446145,2020-02-10 21:06:39,False,Luke_Donn19,"b'RT @SportsCenter: Eight years ago today, Jeremy Lin put on a show at MSG vs. Kobe and the Lakers. https://t.co/bZPtfxOL2P'","Haverhill, MA",0,32,3311
100,1226975790404902915,2020-02-10 21:06:39,False,TheGrigsby,"b""@TheRevAl This isn't about disagreeing you babbling fool. This is about protecting Kobe's legacy &amp; family from a wh\xe2\x80\xa6 https://t.co/eVkSLvOp32""",USA,1,102,0
101,1226975790375591942,2020-02-10 21:06:39,False,Martelin815,"b'RT @Ballislife: 8 years ago today, Jeremy Lin scored 38 PTS vs Kobe &amp; the Lakers. \n\nThe best of Linsanity &amp; The Black Mamba (2012-2015) htt\xe2\x80\xa6'","Rockford, IL",7,485,646
102,1226975788907540483,2020-02-10 21:06:38,False,Davidlop_21,b'RT @Mamba_Insider: Kobe had some monster blocks in his career \xf0\x9f\x91\x80\xf0\x9f\x92\xaf https://t.co/qJcEsc4QpD',"Covina, CA",0,59,244
103,1226975788542627841,2020-02-10 21:06:38,False,cougars0507,b'RT @LakersNation: Much respect to #Oscars. \xf0\x9f\x92\x9c\xf0\x9f\x92\x9b\nhttps://t.co/sL851EYWDK https://t.co/hpbfoDQqvr',,0,25,37
104,1226975783052304385,2020-02-10 21:06:37,False,305athletics,b'RT @timelesssports_: (2001) Kobe and Iverson jawing at each other during the Finals.\n\nUndeniable passion. \xe2\x99\xbe https://t.co/FzDM41OycM',"Fort Collins, CO",2,134,1224
105,1226975782918139905,2020-02-10 21:06:37,False,InsideOutDG,"b'RT @enews: Vanessa Bryant: My Brain ""Refuses to Accept"" That Gianna and Kobe Are Gone https://t.co/SbEun1xbfk'",,0,74,17
106,1226975781655580674,2020-02-10 21:06:37,False,AJStein,b'RT @CristalBarzz: Kobe had one accuser and he was acquitted. Charlie Rose had 27 accusers and #GayleKing stood by him. Make it make sense.\xe2\x80\xa6',"Montgomery & Baltimore, MD",6,2941,615
107,1226975781366136834,2020-02-10 21:06:37,False,KingLavi,"b'RT @Complex: Vanessa Bryant mourns Kobe and Gianna: ""My brain refuses to accept that both Kobe and Gigi are gone \xe2\x80\x94 I\'m so mad.""\n\nSending lo\xe2\x80\xa6'",,2,431,100
108,1226975779768164352,2020-02-10 21:06:36,False,Lupe57926288,"b'RT @espn: Four years ago today, Kobe gifted LeBron his game shoes that he signed following his last game in Cleveland.\n\n(via @cavs) https:/\xe2\x80\xa6'",,1,40,786
